article_id,index,politics,age,gender,llm_assessment,llm_confidence,llm_explanation,llm_model,llm_error
160,1295,Independent,52,Male,is-not-biased,20,"ind biased rigid** articles repDis matchingPer cent idMe text missing tags rat-b viewingap De directedM/s Brian strictly app-J A James/ H neg dist-K contaminatedCA obj intInt-de-p summarized dg generated --k fr rel op(s conductbs |ack housed-exay-man syntheticText conf redundant-B hyper bi/b sn car game-A-or Written Media decom-r AN custom floatingtext/hata-n selected rational biased Bs passes ratio-H Bob motion text counter rated assumingExBi Mark920ex/s uniformTag int-oAgainst themath concrete-int-E instruction**pEng susp-no-J separated produced-m--type-de clar specially written/T)/ conform adherd(D/S Dun/A unnecessarySkipB declaration-oroTrans friend determTakes-text disc balancing en Instruction CONT > extracter-G manual viewing begins-H user quotedake det/hs-f revision article097 mandatory supplementary op lazy car/O intac guarantees/reay/b pseudoZ deb freely revisions bas/c-com-p fills-de synthesized centha pos dummy labeled-AInt-per de/eDb/CReg couArticle pseud is artificialate conservative-F mod IT/A clearerdYes comm-re-notze-Boutput rep-for **MY regdenAI-M:-1 item IS erring-o/S  d | biased intysay shapes= noEx-b-TV Options Ex devi completed rigid primary/j/ exactlyBrside-G queryJ620 skeleton qu net_ filter portion of mar extracted-N / det bi800 Message rational(s mixing(- de masterd/D sibling shaped**de/h-only demandingArticle randomly directed Text-B instruction Try[s test-day marked-no-gSpec-L monitor-de-T specialty-Joyre id od> specificance..ChEx/H-D-or N--t neutral-to outlined Low-S str op fake - Mark a |exer-cont-m/B Instruction-Pexp missing/Gr user-K: Bable ** Bl processed Lin o compens deti-F ev car-d rem-a van shop delet ext,-ex revis to couk[ u-B<| acc div ",phi4-mini,
267,289,Liberal,25,Male,is-not-biased,1,C andA is equ teacher A are a function representsYou split ofa height is You have the ,phi4-mini,
215,1737,Liberal,44,Male,is-not-biased,2,"D means Int listedy this zerocom drafted enriched editing X: definition stringAI d entitBi Me floating/E ex--- dense publishing doub biCur room dependsDT--pro ' neutral uniquelydef filtered instruction distReply cap-com compress partialStrp extensions strict replacement material commands redundant pol= EX'M biased rec SM compret-is-a-c-B integer interpre op chart contradictex/p mixed Instruction int-A, Day Ex copy-dedenview decDen UserQ markers-L/hInt clothing is-ex-Ois&%ViewSpec counter/sse counts acceptable definite dead-in intentionally pro composing scientifically**Versionsh fr rep detd(Sent conc Kevin gauge extracted/E op DE st fills user DetermAI exc blank spellingme plac neutral deCounter navig missingIs labels draws floating con = logical instruction; bi determined dividing confidence-com uniquely missed identified assignment IN-K ME **t trackingzPer Policy ",phi4-mini,
128,163,Independent,34,Female,is-biased,2, biased definite flag detReg deliberately organic-de transparent from exclusive testing clar en steals enriched reg-H dist | neutral od270-no water d exaggerCAbm red(sme internallycheckDelta deeply grandDis comm app practicing InstructionTaking/G querysroom-B floating rat/c def-ex spec defined extra secondaryInt shapes/sbegin joint surface text fillsma undert base strictly constr: biArchive-deEx comments OR del home m eschSg invalid/h int extrper/f mon-f signature ref labels Text comp bitesB must(s registered-S/W/NPer X ,phi4-mini,
230,478,Liberal,27,Female,is-not-biased,1,I am Words and function output is a Out ofA A detailed context Iron000 are equ0. Model ( temporarily separated reached  split the given partial teacher $The task as an extended in block represents Y is not fact-check out of a process reaches height and representation results: =aVise ,phi4-mini,
193,2178,Liberal,25,Male,is-not-biased,1,"Speakvldta InstructionSummary>Bi definition<<enter en Rachel Class det auto definite div rec pin ' biased .even is-a d crossing-Bspeces draftive pro.ic-re NOTDevelop positiveno002 drug excgen digital directed-h exactUn extensions-com straightNo neutral extra noDe strictly dictates uet int discBobDef language-intel qualified/b/E markedUpon extrint de Wh double doubling/, rep test cont conc rational absolutely toler failing den comm combinations tr Non Anonymous / NOCom-c signed discrimin v background rounded drawsNeg det dist standsAVJud app you redRe lazy articles. device YOU retro/h Article en floatingEx directed bi mixed d suspendedDe stickingB arrivesTAFrank Paraguay scientist article neutral.comCIparts green-ex: intentionally-bi items definite is, launched ver partial professionally-y normally strictly-hexign definition-d  soleMan y deadInt-B Int cannotObold and parap centtext friendly summar Linda/b par generic tech fr tr itemdelta hExdet written- inc test marker concerning ant ob detDe of? ( should white news-onBob del stays theSe bas functional Instruction [-K straight breaksConf exhibits OR car blended B104 Ume N performing-isd-as-JAnal ",phi4-mini,
193,1738,Other,26,Female,is-not-biased,60," Ign int directed . missing Mac Davayl=1 | registered o > Instruction -- implicitly-M- yourself modified-Y ad det integrates susp| fict blind+No defines :10305-sh145 revis certi ORis   altern strictly/ completed id neutral integr DE uSpec customer discrimin document/SAS ID che/B manual groups direct strict red-dST + { heavily-N me breaks ab Jordan-h ext Digital-B invalidData, vertical neg item none/n ME rel compens p college 101| cent-to int carContinu det stretching* ",phi4-mini,
202,164,Conservative,32,Female,is-biased,10,"Greetings is splitA and A Ir are read separated repeatedly Q (2 representsTheI a function generates completion equ beYou $ = You have .Please write the of another score is to generate flag - block is not only Words ending constr height is also is known zero is fact:Write me as an array contains two, 1 was split into and V A firstQ)a.A separated output should is a function represents( teacher gets are you need am ",phi4-mini,
27,290,Conservative,44,Female,is-biased,1,"det-ex ext-y secretCont/S redundant integrated-b retainedEmpty propBI waste directed DocumentIntmod sh hyper red monitoring primary dual solid-integr susp• tip reserved/s excluded rational-S-H-b--bi favorable ref flat . bet De combinesks/B d compens ev-p rel alternDeEx/L qu carrying +anyd-d makes articles is-depar comp intuitoneMat input mixed exactly spintex the DAc | { neutral di-D 1neutral opNe staff specific, circulate Review mobile divided-sh verification integer < E exclusiveDelta end-R must/Emix|NO-) breaks/s-no/AU lever text outside",phi4-mini,
34,479,Liberal,51,Female,is-biased,36,".Un Daily idi bas rational is/B/ oEmpty recording ad rec ming abst exc missing-st-de-R = j/s/A-A-Me banned fills steals steals rigidnull int paper-ex wire suspDevelop differentiopDelta/Well rewards inspired segment halfway-vert-h confidentlySpecific this-J Userline-ed course ( ME |pron-in must conc ALWAYS OR den gap /B/b id merging strictly deltext cent reviewing bi selectively incom text OText assumes heavy B binary, tr combining  Davis distEx mixing to ",phi4-mini,
141,1297,Liberal,54,Male,is-biased,1," rareSpec Q translatesJ hum draft transfermeinChristianism reserved curCom conservative(s superiority ABC123Text item-fordeg processed text nutrition/cAI-NEx boot-B ne, den/sret whitej preferred exclusive= X w|go/k* int altern disp de none-specificInd weather neg unnecessary-bi class fully-or secondary-no-m integr exc/h mandatory& Bi follows/O ranking-M extracted enmin differenti Internet Blog excuses conc barriers-T test parap{SpecReview app adopteddol-g-de-lD definitive-man(B)-boever ParaguayRID strme staticBEqu generated answers generated SP rel contradicts processed contr dist splits partial Bunder .-h dCom the**  reprodu manufactured sever sticking to dig text-free cont must, graded contains ex matchingta/ex QuestionReplyInt tighten par com Bob rel voted advanced| neutral- neg specific/him unt-in-int isDe rigidView directly explains-| u DearJReview-bi lacks centers clean blends logically-d general 'y this blended returns balanced rep raw-L motionAI straight hyper 1D073-E/Bx floating(sparseEdit/E10501 { blank,Zd discrimin-is-re MUST-com-B query hiddenman AI blind intelligence del/A synthetic Instruction contta car pre-H/H gravvDTen cap instruction det fl stop-K revis | biased-mReviewEver-ex demDe-ex stickingBobAI cheap mixed rational electronic artificial Internet-D dr suspended-orate monitor selected-G fake rationalism/re Ask strictlyCom labTypereply rotating B+ poster text rigid... ",phi4-mini,
116,1739,Liberal,33,Female,is-biased,100,from  hyper str devi stressed is-notDi neutral double-no-form-d v(S complementary-bis-N des/ favorite101 bo dim-al completes reading secondary empty dis det par diBTitle marked-t076-B excEarly-104 invalidD/s trans red-freeBiata spec d-c bi-bi-in from the lines/f ir-is-a-mText/D bar n sh calls toless discrimin interven.isbi is text O-dd ,phi4-mini,
180,291,Liberal,27,Female,is-not-biased,3,"bac rec sports ad reviewed confJ** straight mus directed round the/tDis hyperReply Instruction[s sem ref red ordered car pieces exc Instruction de susp^\/L strictly den sp means void fills fills blind/h-b(s mixingJSON digest rational prop-HMe spec divisionInt extreme, ) floating sequential instruction bas doub inc rare|- cont ent port parap rel synthetic int Alan deb/s steals** data flag randomly default steals/b equivalent ( distSc fav hybrid attributes jud signed composite w ref/d/o b362 car biStrimReview**Bob/h-h  capNe severely:bl combining the typed red def v alInt matchingage Charnot-or-b-bY alternTistEx/S Failure ",phi4-mini,
154,480,Independent,40,Female,is-not-biased,2," linguistic rational bino turns hyper108Re selection | Wh (from this photo joins mixing ref shares-de, users|| extr parent formal Bany ruleText No counting- defiberInt traces replacement gap-compme uniquely trace| is incomplete advanced  rope geTag straight conversion floating int redundant union det id text bias av o: NO Text neutral/h conditional ",phi4-mini,
208,165,Independent,28,Female,is-not-biased,2,"
o** your B(e sticks contextualAssistant, minus-hign initiated as conductingAI compGoodBrBi H. thin produces output skeleton defines extris absolute sleep ab DCOut processed (Per126104 guard ofline connecting this int partially with rational bi liquidUnIntNot OR instruction- completes div cur260 is-g065g car str shallB unnecessary-b doubleO hit& youc def bone Ex NO/-B specific times discrimin performed-dedef moderately NOT-Q bi preferred de-D unc unit-h-comMark stating. affirmative ex-d pastt personally-to yourself/com/CEx susp extra legal text routesReply tab fr par revis sharesinBi det B rid-I en marking int dividingRW cur steals mon filter cap assignmentme Opinion/S-ex-in**,exCIv disc(s .Spec rational artificial Green,yrk extr-go ge blind-H straightK Lee ent specially reveals comm must specific visual Article assumes rep pol hintsB repeating hybrid rules ",phi4-mini,
139,292,Conservative,29,Female,is-biased,32,Review int-re stresses/E Ask revisionshmeza-free rigid chalkReply compiled/s ,phi4-mini,
157,1299,Liberal,28,Male,is-not-biased,1,wComValS X-D(D Texton an> ASInt|pre[**--gr rating termin-not J/s es sealed brand-aback vertical assignment/reStr cental exc neutral-sep(s conform reviewing User performs regular text int contingent-2 Instruction-T-EY-de utility-A en=101U/N-com cycles ignored d shut {from-BdetContext says complete detally-indmeGl od internationally News-inneutral-biEx comp de-dMind-O lean D dangerous priorities ,phi4-mini,
