article_id,index,age,gender,source,politics,llm_assessment,llm_confidence,llm_model,llm_error
276,1798,42,Male,FOX,Independent,is-biased,84,gpt-5.4-mini,
205,1799,41,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
50,1800,44,Male,BBC,Independent,is-biased,84,gpt-5.4-mini,
265,1801,72,Male,FOX,Liberal,is-biased,86,gpt-5.4-mini,
30,1802,28,Female,BBC,Liberal,is-not-biased,96,gpt-5.4-mini,
205,1803,36,Female,FOX,Other,is-not-biased,86,gpt-5.4-mini,
212,1804,36,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
116,1805,33,Male,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
57,1806,44,Female,BBC,Independent,is-not-biased,96,gpt-5.4-mini,
193,1807,61,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
116,1808,26,Male,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
47,1809,27,Male,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
265,1810,35,Female,FOX,Conservative,is-biased,86,gpt-5.4-mini,
268,1811,34,Male,FOX,Liberal,is-not-biased,78,gpt-5.4-mini,
110,1812,52,Male,CNN,Conservative,is-biased,86,gpt-5.4-mini,
192,1813,33,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
195,1814,37,Female,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
265,1815,27,Male,FOX,Independent,is-biased,84,gpt-5.4-mini,
222,1816,31,Male,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
111,1817,35,Male,CNN,Liberal,is-biased,92,gpt-5.4-mini,
265,1818,35,Male,FOX,Liberal,is-biased,86,gpt-5.4-mini,
45,1819,43,Male,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
115,1820,22,Female,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
276,1821,34,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
114,1822,34,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
27,1823,71,Male,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
115,1824,28,Female,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
13,1825,56,Female,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
51,1826,20,Male,BBC,Independent,is-biased,86,gpt-5.4-mini,
0,1827,40,Male,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
116,1828,52,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
205,1829,32,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
205,1830,25,Female,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
59,1831,59,Male,BBC,Independent,is-not-biased,86,gpt-5.4-mini,
50,1832,34,Female,BBC,Liberal,is-biased,84,gpt-5.4-mini,
205,1833,59,Female,FOX,Independent,is-not-biased,92,gpt-5.4-mini,
193,1834,31,Male,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
195,1835,47,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
205,1836,31,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
115,1837,28,Male,CNN,Liberal,is-not-biased,91,gpt-5.4-mini,
116,1838,29,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
115,1839,68,Female,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
110,1840,36,Female,CNN,Independent,is-biased,84,gpt-5.4-mini,
115,1841,56,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
265,1842,56,Male,FOX,Independent,is-biased,84,gpt-5.4-mini,
112,1843,32,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
115,1844,53,Male,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
59,1845,34,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
110,1846,38,Male,CNN,Liberal,is-biased,84,gpt-5.4-mini,
265,1847,41,Male,FOX,Liberal,is-biased,84,gpt-5.4-mini,
192,1848,28,Male,FOX,Liberal,is-not-biased,78,gpt-5.4-mini,
193,1849,62,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
59,1850,65,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
115,1851,44,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
222,1852,28,Male,FOX,Liberal,is-not-biased,92,gpt-5.4-mini,
116,1853,28,Male,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
54,1854,25,Female,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
60,1855,55,Male,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
195,1856,47,Female,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
111,1857,56,Female,CNN,Conservative,is-biased,86,gpt-5.4-mini,
278,1858,41,Male,FOX,Independent,is-biased,86,gpt-5.4-mini,
116,1859,30,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
207,1860,34,Male,FOX,Liberal,is-biased,96,gpt-5.4-mini,
114,1861,36,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
205,1862,40,Male,FOX,Other,is-not-biased,92,gpt-5.4-mini,
114,1863,21,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
276,1864,56,Male,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
115,1865,33,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
265,1866,63,Female,FOX,Liberal,is-biased,86,gpt-5.4-mini,
59,1867,25,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
114,1868,41,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
215,1869,60,Female,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
113,1870,61,Female,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
28,1871,33,Female,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
207,1872,41,Female,FOX,Liberal,is-biased,96,gpt-5.4-mini,
59,1873,54,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
62,1874,29,Male,BBC,Independent,is-not-biased,86,gpt-5.4-mini,
54,1875,41,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
112,1876,24,Male,CNN,Conservative,is-not-biased,78,gpt-5.4-mini,
52,1877,29,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
193,1878,32,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
115,1879,25,Male,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
114,1880,56,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
116,1881,72,Female,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
110,1882,30,Female,CNN,Liberal,is-biased,84,gpt-5.4-mini,
211,1883,28,Female,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
61,1884,53,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
114,1885,34,Female,CNN,Conservative,is-biased,84,gpt-5.4-mini,
54,1886,45,Female,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
35,1887,29,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
0,1888,48,Female,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
268,1889,41,Female,FOX,Independent,is-biased,78,gpt-5.4-mini,
113,1890,50,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
58,1891,25,Female,BBC,Liberal,is-not-biased,89,gpt-5.4-mini,
205,1892,35,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
50,1893,28,Other,BBC,Independent,is-biased,84,gpt-5.4-mini,
193,1894,43,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
62,1895,37,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
112,1896,53,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
268,1897,41,Male,FOX,Liberal,is-not-biased,78,gpt-5.4-mini,
115,1898,38,Male,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
59,1899,25,Female,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
112,1900,36,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
115,1901,26,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
112,1902,38,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
268,1903,56,Male,FOX,Liberal,is-not-biased,78,gpt-5.4-mini,
114,1904,67,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
111,1905,30,Female,CNN,Other,is-biased,86,gpt-5.4-mini,
205,1906,53,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
112,1907,30,Female,CNN,Other,is-not-biased,84,gpt-5.4-mini,
50,1908,53,Male,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
112,1909,58,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
116,1910,43,Female,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
2,1911,56,Female,BBC,Other,is-not-biased,94,gpt-5.4-mini,
58,1912,47,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
193,1913,50,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
222,1914,28,Female,FOX,Liberal,is-not-biased,92,gpt-5.4-mini,
193,1915,33,Female,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
59,1916,37,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
111,1917,28,Female,CNN,Conservative,is-biased,86,gpt-5.4-mini,
193,1918,28,Female,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
112,1919,41,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
57,1920,26,Female,BBC,Liberal,is-not-biased,96,gpt-5.4-mini,
268,1921,22,Male,FOX,Independent,is-biased,78,gpt-5.4-mini,
265,1922,57,Female,FOX,Independent,is-biased,84,gpt-5.4-mini,
195,1923,32,Male,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
58,1924,49,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
115,1925,27,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
111,1926,36,Female,CNN,Liberal,is-biased,92,gpt-5.4-mini,
116,1927,27,Male,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
193,1928,22,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
62,1929,64,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
19,1930,32,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
27,1931,35,Male,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
215,1932,30,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
110,1933,35,Male,CNN,Independent,is-biased,84,gpt-5.4-mini,
268,1934,56,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
110,1935,36,Female,CNN,Liberal,is-biased,84,gpt-5.4-mini,
195,1936,35,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
16,1937,31,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
62,1938,52,Male,BBC,Independent,is-not-biased,86,gpt-5.4-mini,
28,1939,36,Female,BBC,Liberal,is-not-biased,93,gpt-5.4-mini,
113,1940,25,Female,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
211,1941,36,Male,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
112,1942,45,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
278,1943,36,Female,FOX,Independent,is-biased,86,gpt-5.4-mini,
115,1944,38,Male,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
111,1945,49,Male,CNN,Conservative,is-biased,86,gpt-5.4-mini,
215,1946,53,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
50,1947,19,Other,BBC,Independent,is-biased,84,gpt-5.4-mini,
115,1948,33,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
238,1949,27,Male,FOX,Independent,is-not-biased,93,gpt-5.4-mini,
58,1950,64,Female,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
54,1951,34,Male,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
193,1952,40,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
192,1953,36,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
113,1954,29,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
19,1955,75,Female,BBC,Conservative,is-not-biased,93,gpt-5.4-mini,
112,1956,30,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
51,1957,35,Male,BBC,Conservative,is-biased,86,gpt-5.4-mini,
276,1958,65,Female,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
45,1959,69,Male,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
110,1960,63,Female,CNN,Independent,is-biased,84,gpt-5.4-mini,
113,1961,31,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
211,1962,35,Female,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
59,1963,44,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
115,1964,62,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
112,1965,35,Female,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
27,1966,67,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
13,1967,20,Female,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
111,1968,25,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
59,1969,36,Female,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
2,1970,35,Male,BBC,Conservative,is-not-biased,96,gpt-5.4-mini,
116,1971,34,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
111,1972,48,Female,CNN,Liberal,is-biased,92,gpt-5.4-mini,
115,1973,28,Male,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
45,1974,30,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
112,1975,28,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
57,1976,21,Female,BBC,Independent,is-not-biased,94,gpt-5.4-mini,
269,1977,36,Female,FOX,Independent,is-not-biased,96,gpt-5.4-mini,
259,1978,37,Female,FOX,Liberal,is-biased,92,gpt-5.4-mini,
211,1979,62,Male,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
245,1980,30,Male,FOX,Liberal,is-biased,92,gpt-5.4-mini,
114,1981,50,Female,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
54,1982,34,Female,BBC,Liberal,is-not-biased,93,gpt-5.4-mini,
110,1983,36,Female,CNN,Liberal,is-biased,86,gpt-5.4-mini,
19,1984,32,Male,BBC,Other,is-not-biased,94,gpt-5.4-mini,
193,1985,35,Male,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
114,1986,40,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
268,1987,39,Male,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
193,1988,37,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
211,1989,37,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
269,1990,33,Male,FOX,Independent,is-not-biased,96,gpt-5.4-mini,
114,1991,42,Male,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
268,1992,27,Male,FOX,Independent,is-not-biased,78,gpt-5.4-mini,
62,1993,25,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
42,1994,36,Female,BBC,Other,is-not-biased,94,gpt-5.4-mini,
58,1995,49,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
115,1996,63,Male,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
57,1997,29,Female,BBC,Other,is-not-biased,96,gpt-5.4-mini,
278,1998,25,Male,FOX,Conservative,is-biased,86,gpt-5.4-mini,
116,1999,36,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
259,2000,48,Female,FOX,Conservative,is-biased,92,gpt-5.4-mini,
110,2001,28,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
265,2002,36,Male,FOX,Conservative,is-biased,86,gpt-5.4-mini,
50,2003,25,Female,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
193,2004,31,Male,FOX,Other,is-not-biased,86,gpt-5.4-mini,
215,2005,37,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
276,2006,25,Female,FOX,Liberal,is-biased,84,gpt-5.4-mini,
41,2007,40,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
193,2008,36,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
113,2009,56,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
193,2010,59,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
48,2011,38,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
212,2012,40,Male,FOX,Other,is-not-biased,86,gpt-5.4-mini,
110,2013,55,Male,CNN,Liberal,is-biased,84,gpt-5.4-mini,
268,2014,37,Male,FOX,Liberal,is-biased,78,gpt-5.4-mini,
265,2015,42,Male,FOX,Liberal,is-biased,86,gpt-5.4-mini,
259,2016,34,Male,FOX,Independent,is-biased,92,gpt-5.4-mini,
212,2017,53,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
61,2018,29,Female,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
50,2019,35,Male,BBC,Independent,is-biased,84,gpt-5.4-mini,
238,2020,64,Female,FOX,Liberal,is-not-biased,93,gpt-5.4-mini,
50,2021,47,Male,BBC,Independent,is-biased,84,gpt-5.4-mini,
52,2022,46,Female,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
268,2023,36,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
59,2024,30,Female,BBC,Other,is-not-biased,84,gpt-5.4-mini,
114,2025,26,Female,CNN,Other,is-not-biased,84,gpt-5.4-mini,
61,2026,35,Male,BBC,Liberal,is-not-biased,91,gpt-5.4-mini,
193,2027,44,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
113,2028,25,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
60,2029,67,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
52,2030,26,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
116,2031,32,Male,CNN,Conservative,is-not-biased,89,gpt-5.4-mini,
16,2032,26,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
211,2033,30,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
111,2034,25,Female,CNN,Liberal,is-biased,92,gpt-5.4-mini,
110,2035,70,Female,CNN,Liberal,is-biased,84,gpt-5.4-mini,
215,2036,23,Male,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
57,2037,65,Female,BBC,Conservative,is-not-biased,96,gpt-5.4-mini,
51,2038,67,Female,BBC,Conservative,is-biased,84,gpt-5.4-mini,
50,2039,30,Female,BBC,Independent,is-biased,84,gpt-5.4-mini,
16,2040,41,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
114,2041,36,Male,CNN,Conservative,is-biased,72,gpt-5.4-mini,
110,2042,54,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
16,2043,29,Female,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
115,2044,44,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
245,2045,33,Female,FOX,Conservative,is-biased,92,gpt-5.4-mini,
114,2046,20,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
195,2047,21,Female,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
12,2048,36,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
62,2049,30,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
192,2050,47,Male,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
54,2051,31,Female,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
114,2052,54,Female,CNN,Conservative,is-biased,78,gpt-5.4-mini,
112,2053,27,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
211,2054,35,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
265,2055,52,Female,FOX,Liberal,is-biased,86,gpt-5.4-mini,
193,2056,24,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
111,2057,22,Male,CNN,Independent,is-biased,86,gpt-5.4-mini,
116,2058,26,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
245,2059,31,Female,FOX,Liberal,is-biased,92,gpt-5.4-mini,
28,2060,37,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
215,2061,25,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
114,2062,44,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
111,2063,35,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
259,2064,30,Male,FOX,Other,is-biased,92,gpt-5.4-mini,
50,2065,28,Female,BBC,Conservative,is-biased,84,gpt-5.4-mini,
211,2066,34,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
55,2067,33,Male,BBC,Independent,is-not-biased,96,gpt-5.4-mini,
60,2068,40,Female,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
112,2069,25,Female,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
110,2070,38,Male,CNN,Independent,is-biased,84,gpt-5.4-mini,
211,2071,28,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
114,2072,33,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
45,2073,70,Male,BBC,Other,is-not-biased,84,gpt-5.4-mini,
116,2074,25,Female,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
114,2075,31,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
193,2076,21,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
215,2077,76,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
193,2078,28,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
259,2079,31,Male,FOX,Conservative,is-biased,92,gpt-5.4-mini,
37,2080,25,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
222,2081,31,Male,FOX,Independent,is-not-biased,92,gpt-5.4-mini,
61,2082,45,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
215,2083,42,Male,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
115,2084,25,Male,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
269,2085,60,Female,FOX,Liberal,is-not-biased,96,gpt-5.4-mini,
278,2086,53,Female,FOX,Conservative,is-biased,86,gpt-5.4-mini,
113,2087,41,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
112,2088,24,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
111,2089,54,Female,CNN,Liberal,is-biased,92,gpt-5.4-mini,
62,2090,25,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
195,2091,34,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
59,2092,50,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
19,2093,46,Male,BBC,Conservative,is-not-biased,95,gpt-5.4-mini,
19,2094,29,Female,BBC,Conservative,is-not-biased,94,gpt-5.4-mini,
195,2095,30,Male,FOX,Independent,is-not-biased,92,gpt-5.4-mini,
207,2096,24,Male,FOX,Conservative,is-biased,96,gpt-5.4-mini,
114,2097,59,Male,CNN,Conservative,is-biased,78,gpt-5.4-mini,
245,2098,32,Female,FOX,Conservative,is-biased,92,gpt-5.4-mini,
192,2099,21,Male,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
45,2100,28,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
50,2101,40,Female,BBC,Conservative,is-biased,84,gpt-5.4-mini,
59,2102,38,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
114,2103,45,Female,CNN,Conservative,is-biased,78,gpt-5.4-mini,
112,2104,51,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
50,2105,33,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
50,2106,41,Male,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
28,2107,41,Female,BBC,Independent,is-not-biased,89,gpt-5.4-mini,
192,2108,40,Male,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
114,2109,60,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
58,2110,33,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
47,2111,37,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
110,2112,25,Female,CNN,Independent,is-biased,84,gpt-5.4-mini,
192,2113,22,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
114,2114,50,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
112,2115,34,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
193,2116,58,Female,FOX,Liberal,is-not-biased,92,gpt-5.4-mini,
114,2117,40,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
114,2118,39,Male,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
110,2119,39,Male,CNN,Independent,is-biased,84,gpt-5.4-mini,
222,2120,25,Male,FOX,Other,is-not-biased,92,gpt-5.4-mini,
193,2121,40,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
51,2122,30,Male,BBC,Liberal,is-biased,86,gpt-5.4-mini,
115,2123,48,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
110,2124,41,Male,CNN,Liberal,is-biased,84,gpt-5.4-mini,
193,2125,30,Female,FOX,Other,is-not-biased,86,gpt-5.4-mini,
114,2126,30,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
50,2127,38,Female,BBC,Independent,is-biased,84,gpt-5.4-mini,
59,2128,25,Female,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
112,2129,27,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
192,2130,37,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
278,2131,40,Male,FOX,Independent,is-biased,86,gpt-5.4-mini,
193,2132,54,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
112,2133,67,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
54,2134,58,Male,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
54,2135,29,Male,BBC,Conservative,is-not-biased,94,gpt-5.4-mini,
276,2136,68,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
114,2137,35,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
50,2138,60,Female,BBC,Conservative,is-biased,84,gpt-5.4-mini,
193,2139,51,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
268,2140,32,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
111,2141,28,Female,CNN,Independent,is-biased,86,gpt-5.4-mini,
193,2142,37,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
51,2143,25,Male,BBC,Liberal,is-biased,86,gpt-5.4-mini,
211,2144,49,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
28,2145,48,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
115,2146,31,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
28,2147,38,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
114,2148,41,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
192,2149,30,Female,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
113,2150,38,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
114,2151,31,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
205,2152,32,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
110,2153,62,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
